"doi_charite","doi_lc","doi_no_ver_info","data_identifier","data_identifier_2nd_numbat_entry","data_id_lc","data_id_auto_cleaned","slug_charite","data_id_m_val","dataset_for_matching","data_id_secondary","detected_id","data_access","in_dashboard","source_charite","numbat_id_of_da_id","numbat_id_of_da_id_lc","listed_in_numbat_output","validated","Category","is_gen_rep","doi_id_orig_pair","doi_id_lc_pair_for_joining","doi_id_clean_pair","detected_in_numbat_originally_only_for_added","in_dcc","data_availability_statement","human_data","covid_related","charite_id_year","license","doi_id_lc_for_matching","is_detected_id_doi","das_for_analysis"
"10.1038/s41467-021-26844-1","10.1038/s41467-021-26844-1","10.1038/s41467-021-26844-1","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183598",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse183598","gse183598",NA,"","gse183598",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-021-26844-1;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE183598","10.1038/s41467-021-26844-1;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse183598","10.1038/s41467-021-26844-1;gse183598",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-021-26844-1;gse183598",NA,NA
"10.1038/s41467-021-25454-1","10.1038/s41467-021-25454-1","10.1038/s41467-021-25454-1","https://www.ebi.ac.uk/pride/archive/projects/PXD023889",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd023889","pxd023889",NA,"","pxd023889",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-021-25454-1;https://www.ebi.ac.uk/pride/archive/projects/PXD023889","10.1038/s41467-021-25454-1;https://www.ebi.ac.uk/pride/archive/projects/pxd023889","10.1038/s41467-021-25454-1;pxd023889",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-021-25454-1;pxd023889",NA,NA
"10.1038/s41467-021-23596-w","10.1038/s41467-021-23596-w","10.1038/s41467-021-23596-w","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE149025",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse149025","gse149025",NA,"","gse149025",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-021-23596-w;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE149025","10.1038/s41467-021-23596-w;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse149025","10.1038/s41467-021-23596-w;gse149025",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-021-23596-w;gse149025",NA,NA
"10.1038/s41467-021-21650-1","10.1038/s41467-021-21650-1","10.1038/s41467-021-21650-1","https://doi.org/10.6084/m9.figshare.12382685.v1",NA,"https://doi.org/10.6084/m9.figshare.12382685.v1","10.6084/m9.figshare.12382685.v1",NA,"10.6084/m9.figshare.12382685","10.6084/m9.figshare.12382685",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1038/s41467-021-21650-1;https://doi.org/10.6084/m9.figshare.12382685.v1","10.1038/s41467-021-21650-1;https://doi.org/10.6084/m9.figshare.12382685.v1","10.1038/s41467-021-21650-1;10.6084/m9.figshare.12382685",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-021-21650-1;10.6084/m9.figshare.12382685",NA,NA
"10.1038/s41467-021-21650-1","10.1038/s41467-021-21650-1","10.1038/s41467-021-21650-1","https://ega-archive.org/datasets/EGAD00001006228/files",NA,"https://ega-archive.org/datasets/egad00001006228/files","egad00001006228",NA,"","egad00001006228",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41467-021-21650-1;https://ega-archive.org/datasets/EGAD00001006228/files","10.1038/s41467-021-21650-1;https://ega-archive.org/datasets/egad00001006228/files","10.1038/s41467-021-21650-1;egad00001006228",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41467-021-21650-1;egad00001006228",NA,NA
"10.1038/s41588-021-00857-4","10.1038/s41588-021-00857-4","10.1038/s41588-021-00857-4","https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/collection.cgi?study_id=phs001254.v1.p1",NA,"https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/collection.cgi?study_id=phs001254.v1.p1","phs001254.v1.p1",NA,"phs001254","phs001254",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41588-021-00857-4;https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/collection.cgi?study_id=phs001254.v1.p1","10.1038/s41588-021-00857-4;https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/collection.cgi?study_id=phs001254.v1.p1","10.1038/s41588-021-00857-4;phs001254",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41588-021-00857-4;phs001254",NA,NA
"10.1016/j.jaci.2021.07.027","10.1016/j.jaci.2021.07.027","10.1016/j.jaci.2021.07.027","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181457",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse181457","gse181457",NA,"","gse181457",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.jaci.2021.07.027;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE181457","10.1016/j.jaci.2021.07.027;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse181457","10.1016/j.jaci.2021.07.027;gse181457",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.jaci.2021.07.027;gse181457",NA,NA
"10.1016/j.virusres.2020.198285","10.1016/j.virusres.2020.198285","10.1016/j.virusres.2020.198285","https://www.ncbi.nlm.nih.gov/nuccore/mt094341",NA,"https://www.ncbi.nlm.nih.gov/nuccore/mt094341","mt094341",NA,"","mt094341",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.virusres.2020.198285;https://www.ncbi.nlm.nih.gov/nuccore/mt094341","10.1016/j.virusres.2020.198285;https://www.ncbi.nlm.nih.gov/nuccore/mt094341","10.1016/j.virusres.2020.198285;mt094341",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.virusres.2020.198285;mt094341",NA,NA
"10.1038/s41564-021-00904-0","10.1038/s41564-021-00904-0","10.1038/s41564-021-00904-0","https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12749894&display=data-access",NA,"https://trace.ncbi.nlm.nih.gov/traces/?view=run_browser&acc=srr12749894&display=data-access","srr12749894",NA,"","srr12749894",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s41564-021-00904-0;https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12749894&display=data-access","10.1038/s41564-021-00904-0;https://trace.ncbi.nlm.nih.gov/traces/?view=run_browser&acc=srr12749894&display=data-access","10.1038/s41564-021-00904-0;srr12749894",NA,"FALSE",NA,NA,NA,NA,NA,"10.1038/s41564-021-00904-0;srr12749894",NA,NA
"10.1016/j.cell.2021.11.033","10.1016/j.cell.2021.11.033","10.1016/j.cell.2021.11.033","https://ega-archive.org/datasets/EGAD00001006827/files",NA,"https://ega-archive.org/datasets/egad00001006827/files","egad00001006827",NA,"","egad00001006827",NA,NA,"restricted",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.cell.2021.11.033;https://ega-archive.org/datasets/EGAD00001006827/files","10.1016/j.cell.2021.11.033;https://ega-archive.org/datasets/egad00001006827/files","10.1016/j.cell.2021.11.033;egad00001006827",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.cell.2021.11.033;egad00001006827",NA,NA
"10.1016/j.cell.2021.11.033","10.1016/j.cell.2021.11.033","10.1016/j.cell.2021.11.033","https://www.ebi.ac.uk/pride/archive/projects/PXD022709",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd022709","pxd022709",NA,"","pxd022709",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.cell.2021.11.033;https://www.ebi.ac.uk/pride/archive/projects/PXD022709","10.1016/j.cell.2021.11.033;https://www.ebi.ac.uk/pride/archive/projects/pxd022709","10.1016/j.cell.2021.11.033;pxd022709",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.cell.2021.11.033;pxd022709",NA,NA
"10.1016/j.cortex.2021.03.026","10.1016/j.cortex.2021.03.026","10.1016/j.cortex.2021.03.026","https://osf.io/q23ce/",NA,"https://osf.io/q23ce/","//osf.io/q23ce","q23ce","","osf_q23ce",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","TRUE","10.1016/j.cortex.2021.03.026;https://osf.io/q23ce/","10.1016/j.cortex.2021.03.026;https://osf.io/q23ce/","10.1016/j.cortex.2021.03.026;osf_q23ce",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.cortex.2021.03.026;osf_q23ce",NA,NA
"10.1016/j.immuni.2021.07.019","10.1016/j.immuni.2021.07.019","10.1016/j.immuni.2021.07.019","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141504",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse141504","gse141504",NA,"","gse141504",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.immuni.2021.07.019;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141504","10.1016/j.immuni.2021.07.019;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse141504","10.1016/j.immuni.2021.07.019;gse141504",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.immuni.2021.07.019;gse141504",NA,NA
"10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","http://doi.org/10.2210/pdb7BL2/pdb",NA,"http://doi.org/10.2210/pdb7bl2/pdb","10.2210/pdb7bl2/pdb",NA,"","10.2210/pdb7bl2/pdb",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1016/j.molcel.2021.02.006;http://doi.org/10.2210/pdb7BL2/pdb","10.1016/j.molcel.2021.02.006;http://doi.org/10.2210/pdb7bl2/pdb","10.1016/j.molcel.2021.02.006;10.2210/pdb7bl2/pdb",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2021.02.006;10.2210/pdb7bl2/pdb",NA,NA
"10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","https://www.ebi.ac.uk/pride/archive/projects/PXD021374",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd021374","pxd021374",NA,"","pxd021374",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.molcel.2021.02.006;https://www.ebi.ac.uk/pride/archive/projects/PXD021374","10.1016/j.molcel.2021.02.006;https://www.ebi.ac.uk/pride/archive/projects/pxd021374","10.1016/j.molcel.2021.02.006;pxd021374",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2021.02.006;pxd021374",NA,NA
"10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","10.1016/j.molcel.2021.02.006","https://dx.doi.org/10.17632/g2ghpnf4zk.1",NA,"https://dx.doi.org/10.17632/g2ghpnf4zk.1","10.17632/g2ghpnf4zk.1",NA,"","10.17632/g2ghpnf4zk.1",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1016/j.molcel.2021.02.006;https://dx.doi.org/10.17632/g2ghpnf4zk.1","10.1016/j.molcel.2021.02.006;https://dx.doi.org/10.17632/g2ghpnf4zk.1","10.1016/j.molcel.2021.02.006;10.17632/g2ghpnf4zk.1",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2021.02.006;10.17632/g2ghpnf4zk.1",NA,NA
"10.1038/s42255-021-00477-6","10.1038/s42255-021-00477-6","10.1038/s42255-021-00477-6","https://www.ebi.ac.uk/pride/archive/projects/PXD011715",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd011715","pxd011715",NA,"","pxd011715",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1038/s42255-021-00477-6;https://www.ebi.ac.uk/pride/archive/projects/PXD011715","10.1038/s42255-021-00477-6;https://www.ebi.ac.uk/pride/archive/projects/pxd011715","10.1038/s42255-021-00477-6;pxd011715",NA,"FALSE","TRUE","FALSE","FALSE","2021","CC0","10.1038/s42255-021-00477-6;pxd011715",NA,"TRUE"
"10.1073/pnas.2019699118","10.1073/pnas.2019699118","10.1073/pnas.2019699118","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-6588/",NA,"https://www.ebi.ac.uk/arrayexpress/experiments/e-mtab-6588/","e-mtab-6588",NA,"","e-mtab-6588",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1073/pnas.2019699118;https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-6588/","10.1073/pnas.2019699118;https://www.ebi.ac.uk/arrayexpress/experiments/e-mtab-6588/","10.1073/pnas.2019699118;e-mtab-6588",NA,"FALSE",NA,NA,NA,NA,NA,"10.1073/pnas.2019699118;e-mtab-6588",NA,NA
"10.1073/pnas.2020293118","10.1073/pnas.2020293118","10.1073/pnas.2020293118","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171099",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171099","gse171099",NA,"","gse171099",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1073/pnas.2020293118;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE171099","10.1073/pnas.2020293118;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse171099","10.1073/pnas.2020293118;gse171099",NA,"FALSE",NA,NA,NA,NA,NA,"10.1073/pnas.2020293118;gse171099",NA,NA
"10.1080/13561820.2021.1903405","10.1080/13561820.2021.1903405","10.1080/13561820.2021.1903405","http://doi.org/10.17605/OSF.IO/6K7VN",NA,"http://doi.org/10.17605/osf.io/6k7vn","10.17605/osf.io/6k7vn","6k7vn","10.17605/osf.io/6k7vn","osf_6k7vn",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1080/13561820.2021.1903405;http://doi.org/10.17605/OSF.IO/6K7VN","10.1080/13561820.2021.1903405;http://doi.org/10.17605/osf.io/6k7vn","10.1080/13561820.2021.1903405;osf_6k7vn",NA,"FALSE",NA,NA,NA,NA,NA,"10.1080/13561820.2021.1903405;osf_6k7vn",NA,NA
"10.1126/sciadv.abg4693","10.1126/sciadv.abg4693","10.1126/sciadv.abg4693","https://doi.org/10.5281/zenodo.4670433",NA,"https://doi.org/10.5281/zenodo.4670433","10.5281/zenodo.4670433",NA,"","10.5281/zenodo.4670433",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1126/sciadv.abg4693;https://doi.org/10.5281/zenodo.4670433","10.1126/sciadv.abg4693;https://doi.org/10.5281/zenodo.4670433","10.1126/sciadv.abg4693;10.5281/zenodo.4670433",NA,"FALSE",NA,NA,NA,NA,NA,"10.1126/sciadv.abg4693;10.5281/zenodo.4670433",NA,NA
"10.1126/sciadv.abg5174","10.1126/sciadv.abg5174","10.1126/sciadv.abg5174","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158577","gse158577",NA,"","gse158577",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1126/sciadv.abg5174;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158577","10.1126/sciadv.abg5174;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse158577","10.1126/sciadv.abg5174;gse158577",NA,"FALSE","TRUE","TRUE","FALSE","2021","FALSE","10.1126/sciadv.abg5174;gse158577",NA,"TRUE"
"10.1126/science.abi5273","10.1126/science.abi5273","10.1126/science.abi5273","https://doi.org/10.5281/zenodo.4945655",NA,"https://doi.org/10.5281/zenodo.4945655","10.5281/zenodo.4945655",NA,"","10.5281/zenodo.4945655",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1126/science.abi5273;https://doi.org/10.5281/zenodo.4945655","10.1126/science.abi5273;https://doi.org/10.5281/zenodo.4945655","10.1126/science.abi5273;10.5281/zenodo.4945655",NA,"FALSE",NA,NA,NA,NA,NA,"10.1126/science.abi5273;10.5281/zenodo.4945655",NA,NA
"10.2337/db20-0910","10.2337/db20-0910","10.2337/db20-0910","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse40589","gse40589",NA,"","gse40589",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.2337/db20-0910;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE40589","10.2337/db20-0910;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse40589","10.2337/db20-0910;gse40589",NA,"FALSE",NA,NA,NA,NA,NA,"10.2337/db20-0910;gse40589",NA,NA
"10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","https://doi.org/doi:10.25345/C5VG6C",NA,"https://doi.org/doi:10.25345/c5vg6c","10.25345/c5vg6c",NA,"","10.25345/c5vg6c",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1021/acscentsci.0c00679;https://doi.org/doi:10.25345/C5VG6C","10.1021/acscentsci.0c00679;https://doi.org/doi:10.25345/c5vg6c","10.1021/acscentsci.0c00679;10.25345/c5vg6c",NA,"FALSE",NA,NA,NA,NA,NA,"10.1021/acscentsci.0c00679;10.25345/c5vg6c",NA,NA
"10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25",NA,"https://gnps.ucsd.edu/proteosafe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25","status.jsp",NA,"","status.jsp",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","url","FALSE","10.1021/acscentsci.0c00679;https://gnps.ucsd.edu/ProteoSAFe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25","10.1021/acscentsci.0c00679;https://gnps.ucsd.edu/proteosafe/status.jsp?task=628bd0896fad4eae91f6be5f12373d25","10.1021/acscentsci.0c00679;status.jsp",NA,"FALSE",NA,NA,NA,NA,NA,"10.1021/acscentsci.0c00679;status.jsp",NA,NA
"10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","10.1021/acscentsci.0c00679","https://www.ebi.ac.uk/pride/archive/projects/PXD011771",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd011771","pxd011771",NA,"","pxd011771",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1021/acscentsci.0c00679;https://www.ebi.ac.uk/pride/archive/projects/PXD011771","10.1021/acscentsci.0c00679;https://www.ebi.ac.uk/pride/archive/projects/pxd011771","10.1021/acscentsci.0c00679;pxd011771",NA,"FALSE",NA,NA,NA,NA,NA,"10.1021/acscentsci.0c00679;pxd011771",NA,NA
"10.1002/ijc.33456","10.1002/ijc.33456","10.1002/ijc.33456","https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/",NA,"https://www.ebi.ac.uk/arrayexpress/experiments/e-mtab-7680/","e-mtab-7680",NA,"","e-mtab-7680",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1002/ijc.33456;https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7680/","10.1002/ijc.33456;https://www.ebi.ac.uk/arrayexpress/experiments/e-mtab-7680/","10.1002/ijc.33456;e-mtab-7680",NA,"FALSE",NA,NA,NA,NA,NA,"10.1002/ijc.33456;e-mtab-7680",NA,NA
"10.1016/j.cortex.2020.06.006","10.1016/j.cortex.2020.06.006","10.1016/j.cortex.2020.06.006","https://doi.org/10.5281/zenodo.3479558",NA,"https://doi.org/10.5281/zenodo.3479558","10.5281/zenodo.3479558",NA,"","10.5281/zenodo.3479558",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1016/j.cortex.2020.06.006;https://doi.org/10.5281/zenodo.3479558","10.1016/j.cortex.2020.06.006;https://doi.org/10.5281/zenodo.3479558","10.1016/j.cortex.2020.06.006;10.5281/zenodo.3479558",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.cortex.2020.06.006;10.5281/zenodo.3479558",NA,NA
"10.1016/j.jbc.2021.101334","10.1016/j.jbc.2021.101334","10.1016/j.jbc.2021.101334","https://www.ebi.ac.uk/pride/archive/projects/PXD028005",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd028005","pxd028005",NA,"","pxd028005",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.jbc.2021.101334;https://www.ebi.ac.uk/pride/archive/projects/PXD028005","10.1016/j.jbc.2021.101334;https://www.ebi.ac.uk/pride/archive/projects/pxd028005","10.1016/j.jbc.2021.101334;pxd028005",NA,"FALSE","TRUE","FALSE","FALSE","2022","CC0","10.1016/j.jbc.2021.101334;pxd028005",NA,"TRUE"
"10.1016/j.jclinepi.2020.09.022","10.1016/j.jclinepi.2020.09.022","10.1016/j.jclinepi.2020.09.022","http://doi.org/10.17605/OSF.IO/PTJBN","https://osf.io/ptjbn/","http://doi.org/10.17605/osf.io/ptjbn","10.17605/osf.io/ptjbn","ptjbn","10.17605/osf.io/ptjbn","osf_ptjbn",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","TRUE","10.1016/j.jclinepi.2020.09.022;http://doi.org/10.17605/OSF.IO/PTJBN","10.1016/j.jclinepi.2020.09.022;http://doi.org/10.17605/osf.io/ptjbn","10.1016/j.jclinepi.2020.09.022;osf_ptjbn",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.jclinepi.2020.09.022;osf_ptjbn",NA,NA
"10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","https://www.ebi.ac.uk/pride/archive/projects/PXD014740",NA,"https://www.ebi.ac.uk/pride/archive/projects/pxd014740","pxd014740",NA,"","pxd014740",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.molcel.2020.11.037;https://www.ebi.ac.uk/pride/archive/projects/PXD014740","10.1016/j.molcel.2020.11.037;https://www.ebi.ac.uk/pride/archive/projects/pxd014740","10.1016/j.molcel.2020.11.037;pxd014740",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2020.11.037;pxd014740",NA,NA
"10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse136199","gse136199",NA,"","gse136199",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.molcel.2020.11.037;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE136199","10.1016/j.molcel.2020.11.037;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse136199","10.1016/j.molcel.2020.11.037;gse136199",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2020.11.037;gse136199",NA,NA
"10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","10.1016/j.molcel.2020.11.037","https://www.ebi.ac.uk/emdb/EMD-10321",NA,"https://www.ebi.ac.uk/emdb/emd-10321","emd-10321",NA,"","emd-10321",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.molcel.2020.11.037;https://www.ebi.ac.uk/emdb/EMD-10321","10.1016/j.molcel.2020.11.037;https://www.ebi.ac.uk/emdb/emd-10321","10.1016/j.molcel.2020.11.037;emd-10321",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.molcel.2020.11.037;emd-10321",NA,NA
"10.1016/j.neuroimage.2020.117384","10.1016/j.neuroimage.2020.117384","10.1016/j.neuroimage.2020.117384","https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt",NA,"https://github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt","//github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt",NA,"","//github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","github","FALSE","10.1016/j.neuroimage.2020.117384;https://github.com/grundm/graphCA/blob/master/analysis/behavior/nt_trials.txt","10.1016/j.neuroimage.2020.117384;https://github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt","10.1016/j.neuroimage.2020.117384;//github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.neuroimage.2020.117384;//github.com/grundm/graphca/blob/master/analysis/behavior/nt_trials.txt",NA,NA
"10.1016/j.omtm.2021.09.019","10.1016/j.omtm.2021.09.019","10.1016/j.omtm.2021.09.019","https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895",NA,"https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse184895","gse184895",NA,"","gse184895",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","acc_nr","FALSE","10.1016/j.omtm.2021.09.019;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184895","10.1016/j.omtm.2021.09.019;https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=gse184895","10.1016/j.omtm.2021.09.019;gse184895",NA,"FALSE",NA,NA,NA,NA,NA,"10.1016/j.omtm.2021.09.019;gse184895",NA,NA
"10.1021/acs.jmedchem.1c01264","10.1021/acs.jmedchem.1c01264","10.1021/acs.jmedchem.1c01264","http://dx.doi.org/10.2210/pdb7o6x/pdb",NA,"http://dx.doi.org/10.2210/pdb7o6x/pdb","10.2210/pdb7o6x/pdb",NA,"","10.2210/pdb7o6x/pdb",NA,NA,"yes",TRUE,"numbat",NA,NA,TRUE,"TRUE","doi","FALSE","10.1021/acs.jmedchem.1c01264;http://dx.doi.org/10.2210/pdb7o6x/pdb","10.1021/acs.jmedchem.1c01264;http://dx.doi.org/10.2210/pdb7o6x/pdb","10.1021/acs.jmedchem.1c01264;10.2210/pdb7o6x/pdb",NA,"FALSE","TRUE","FALSE","FALSE","2022","FALSE","10.1021/acs.jmedchem.1c01264;10.2210/pdb7o6x/pdb",NA,"TRUE"
